run_number	current	charge	trigger_id	livetime	trigger_counts	trigger_events	elist	Kinematic
1572	22.12	39744.9	DL.bit2	0.998411	10069	10053	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1572_0_5.root	11
1574	14.38	46.3285	DL.bit2	1	6	6	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1574_1_5.root	11
1574	4.62	70.5884	DL.bit2	1	11	11	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1574_5_5.root	11
1575	22.12	6507.51	DL.bit2	1	450	450	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1575_0_5.root	11
1576	22.12	12272.1	DL.bit2	0.998993	2979	2976	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1576_0_5.root	11
1577	22.12	19210.2	DL.bit2	0.995916	15426	15363	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1577_0_5.root	11
1578	22.12	48284.7	DL.bit2	0.996709	34034	33922	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1578_0_5.root	11_pos
1584	22.12	37666.6	DL.bit2	0.998905	12787	12773	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1584_0_5.root	11
1598	22.38	35777.6	DL.bit2	0.995826	28508	28389	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1598_0_5.root	11
1601	22.38	2635.35	DL.bit2	1	66	66	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1601_0_5.root	11
1601	9.62	144.766	DL.bit2	1	7	7	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1601_1_5.root	11
1601	3.88	630.956	DL.bit2	1	95	95	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1601_2_5.root	11
1602	22.12	5754.49	DL.bit2	1	436	436	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1602_0_5.root	11
1603	22.38	16264	DL.bit2	0.999186	1228	1227	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1603_0_5.root	11
1620	22.38	482.143	DL.bit2	0	85	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1620_0_5.root	11
1622	22.38	7282.26	DL.bit2	0	1161	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1622_0_5.root	11
1623	22.12	7027.47	DL.bit2	1	363	363	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1623_0_5.root	13
1624	22.12	27444.2	DL.bit2	0.997429	12446	12414	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1624_0_5.root	13_pos
1625	22.12	36802.7	DL.bit2	0.999206	3776	3773	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1625_0_5.root	13
1626	22.12	4936.27	DL.bit2	0	486	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1626_0_5.root	13
1627	22.12	21457.4	DL.bit2	0.998563	2784	2780	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1627_0_5.root	13
1642	22.12	46829.4	DL.bit2	0.997446	26628	26560	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1642_0_5.root	13
1643	22.12	44768.3	DL.bit2	0.996884	25354	25275	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1643_0_5.root	13
1644	11.12	1025.8	DL.bit2	1	212	212	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1644_1_5.root	13_1st
1647	2.12	555.511	DL.bit2	1	246	246	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1647_1_5.root	13_1st
1648	22.62	2157.63	DL.bit2	1	368	368	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1648_0_5.root	13
1648	10.62	308.429	DL.bit2	1	68	68	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1648_1_5.root	13
1648	2.12	348.372	DL.bit2	1	155	155	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1648_2_5.root	13
1650	20.38	21106.2	DL.bit2	0.99834	1205	1203	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1650_0_5.root	13
1662	22.38	13555.8	DL.bit2	0.997344	2259	2253	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1662_0_5.root	13
1663	21.88	9259.55	DL.bit2	0.997942	486	485	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1663_0_5.root	13
1675	21.88	32345.6	DL.bit2	0.999063	4268	4264	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1675_0_5.root	13
1676	21.88	38215.6	DL.bit2	0.997176	21602	21541	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1676_0_5.root	13
1677	21.88	69837.4	DL.bit2	0.996869	39918	39793	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1677_0_5.root	13
1678	21.88	14985.4	DL.bit2	1	896	896	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1678_0_5.root	13
1679	21.88	3978.97	DL.bit2	0	415	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1679_0_5.root	13
1680	21.88	62570.6	DL.bit2	0.997309	35671	35575	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1680_0_5.root	13
1689	6.12	2096.82	DL.bit2	0.998408	628	627	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1689_1_5.root	13_1st
1701	21.88	16607.2	DL.bit2	0.994792	960	955	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1701_0_5.root	13
1703	22.12	15844.3	DL.bit2	0.998848	868	867	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1703_0_5.root	13
1707	22.12	39084.4	DL.bit2	0.996528	22467	22389	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1707_0_5.root	13
1708	21.88	66580.5	DL.bit2	0.996972	37975	37860	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1708_0_5.root	13
1719	22.12	1285.58	DL.bit2	1	228	228	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1719_0_5.root	13
1720	3.62	50.326	DL.bit2	1	23	23	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1720_0_5.root	13
1726	21.62	3490.9	DL.bit2	1	184	184	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1726_0_5.root	13
1727	21.88	6588.34	DL.bit2	0.997375	381	380	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1727_0_5.root	13
1728	21.88	17246	DL.bit2	1	889	889	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1728_0_5.root	13
1729	21.88	11598.3	DL.bit2	1	623	623	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1729_0_5.root	13
1737	21.88	12871.9	DL.bit2	1	693	693	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1737_0_5.root	13
1737	20.12	6002.97	DL.bit2	1	341	341	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1737_1_5.root	13
1741	21.12	31530.8	DL.bit2	0.997362	18194	18146	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1741_0_5.root	13
1742	21.12	60654.7	DL.bit2	0.99751	34943	34856	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1742_0_5.root	13
1750	5.62	3268.79	DL.bit2	0.998018	1009	1007	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1750_1_5.root	13_1st
1766	22.12	2290.06	DL.bit2	1	131	131	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1766_0_5.root	13
1767	22.12	14932.6	DL.bit2	0.997642	848	846	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1767_0_5.root	13
1770	22.12	44212.2	DL.bit2	0.998395	10593	10576	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1770_0_5.root	13
1771	8.88	4264.41	DL.bit2	1	900	900	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1771_1_5.root	13_1st
1776	22.12	644.607	DL.bit2	1	153	153	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1776_0_5.root	13
1778	21.88	12073.3	DL.bit2	0.998462	650	649	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1778_0_5.root	13
1786	21.88	826.942	DL.bit2	0	465	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1786_0_5.root	13
1787	21.88	2692.57	DL.bit2	0	1470	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1787_0_5.root	13
1788	22.12	72336.5	DL.bit2	0.997074	41350	41229	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1788_0_5.root	13
1789	22.12	72010.9	DL.bit2	0.997415	41000	40894	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1789_0_5.root	13
1790	7.88	992.581	DL.bit2	1	204	204	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1790_0_5.root	13
1796	22.12	586.641	DL.bit2	1	24	24	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1796_0_5.root	13
1797	22.12	20492	DL.bit2	1	1194	1194	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1797_0_5.root	13
1803	21.88	6026.91	DL.bit2	1	332	332	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1803_0_5.root	13
1805	21.88	20676.7	DL.bit2	1	2649	2649	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1805_0_5.root	13
1806	21.88	60085.7	DL.bit2	0.998676	7551	7541	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1806_0_5.root	13
1834	22.12	18272.2	DL.bit2	0.998665	749	748	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1834_0_5.root	15
1835	22.12	40544.2	DL.bit2	0.998531	13611	13591	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1835_0_5.root	15_pos
1836	22.12	2219.96	DL.bit2	0.993902	164	163	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1836_0_5.root	15
1838	22.12	31582.9	DL.bit2	0.998775	2449	2446	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1838_0_5.root	15
1839	21.88	6637.39	DL.bit2	0	516	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1839_0_5.root	15
1840	22.12	60718.5	DL.bit2	0.998737	6336	6328	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1840_0_5.root	15
1846	8.38	142.633	DL.bit2	1	22	22	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1846_1_5.root	15_1st
1848	22.12	31105.2	DL.bit2	1	1363	1363	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1848_0_5.root	15
1852	22.12	22297.4	DL.bit2	0.998195	554	553	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1852_0_5.root	15
1853	22.12	10581.3	DL.bit2	0.997434	1169	1166	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1853_0_5.root	15
1854	22.12	17809.9	DL.bit2	1	767	767	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1854_0_5.root	15
1855	22.62	31329.3	DL.bit2	0.999386	3257	3255	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1855_0_5.root	15
1856	22.62	5056.29	DL.bit2	0	381	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1856_0_5.root	15
1873	21.88	9691.98	DL.bit2	0.998452	1292	1290	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1873_0_5.root	15
1874	9.62	2284.47	DL.bit2	0.997506	401	400	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1874_1_5.root	15_1st
1877	9.62	1314.45	DL.bit2	0.996633	297	296	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1877_1_5.root	15_1st
1879	9.88	5035.8	DL.bit2	1	1112	1112	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1879_1_5.root	15_1st
1883	15.12	6720.53	DL.bit2	0.99925	1333	1332	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1883_1_5.root	15_1st
1883	9.88	2177.62	DL.bit2	1	479	479	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1883_2_5.root	15_1st
1883	4.88	1638.27	DL.bit2	1	440	440	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1883_3_5.root	15_1st
1884	4.62	1700.88	DL.bit2	1	488	488	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1884_1_5.root	15_1st
1886	3.62	24.8566	DL.bit2	1	9	9	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1886_4_5.root	15
1890	19.12	8513.5	DL.bit2	1	390	390	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1890_0_5.root	15
1890	17.88	8295.82	DL.bit2	0.997368	380	379	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1890_1_5.root	15
1891	20.12	5448.21	DL.bit2	0	426	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1891_0_5.root	15
1896	18.38	31995.8	DL.bit2	0.997973	4439	4430	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1896_1_5.root	15_1st
1897	17.12	24966	DL.bit2	0.996882	3528	3517	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1897_1_5.root	15_1st
1897	5.38	4077.58	DL.bit2	0.998839	861	860	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1897_2_5.root	15_1st
1906	17.62	18515.9	DL.bit2	1	613	613	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1906_0_5.root	15
1906	12.88	2670.43	DL.bit2	1	108	108	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1906_1_5.root	15
1906	9.88	12818.3	DL.bit2	0.998496	665	664	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1906_2_5.root	15
1906	7.88	2898.07	DL.bit2	1	191	191	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1906_3_5.root	15
1906	3.88	292.561	DL.bit2	1	35	35	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1906_4_5.root	15
1907	17.62	4413.94	DL.bit2	0.997436	390	389	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1907_0_5.root	15
1908	17.62	7828.88	DL.bit2	0.998525	678	677	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1908_0_5.root	15
1909	21.88	1975.03	DL.bit2	1	152	152	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1909_0_5.root	15
1909	17.62	12474	DL.bit2	0.996063	1016	1012	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1909_1_5.root	15
1910	19.88	2611.74	DL.bit2	1	131	131	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1910_0_5.root	15
1911	19.88	23938.1	DL.bit2	1	1155	1155	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1911_0_5.root	15
1912	20.12	5025.1	DL.bit2	0	383	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1912_0_5.root	15
1913	20.88	41477.3	DL.bit2	0.998401	4378	4371	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1913_0_5.root	15
1914	20.88	9296.31	DL.bit2	0.997961	981	979	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1914_0_5.root	15
1915	21.62	1712.14	DL.bit2	0.994152	171	170	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1915_0_5.root	15
1916	22.38	82847.1	DL.bit2	0.998369	8586	8572	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1916_0_5.root	15
1934	10.12	6868.08	DL.bit2	0.999307	1443	1442	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1934_1_5.root	15_1st
1938	14.88	3340.84	DL.bit2	0.998069	518	517	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1938_1_5.root	15_1st
1940	21.88	525.348	DL.bit2	1	65	65	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1940_0_5.root	15
2328	9.88	14019.2	DL.bit2	0.989723	37561	37175	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2328_0_5.root	1_pos
2329	9.88	13985	DL.bit2	0.989485	36614	36229	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2329_0_5.root	1_pos
2330	9.88	18941.1	DL.bit2	0.988044	50352	49750	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2330_0_5.root	1_pos
2331	9.62	8758.49	DL.bit2	0.988377	23230	22960	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2331_0_5.root	1_pos
1941	16.88	10427.7	DL.bit2	0.997991	1493	1490	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1941_1_5.root	15_1st
1942	19.88	3521.07	DL.bit2	1	475	475	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1942_1_5.root	15_1st
1942	16.88	9514.27	DL.bit2	0.999265	1360	1359	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1942_2_5.root	15_1st
1942	5.62	217.031	DL.bit2	1	39	39	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1942_3_5.root	15_1st
1943	17.12	1799.42	DL.bit2	0.996032	252	251	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1943_1_5.root	15_1st
1943	14.62	10259.8	DL.bit2	1	1540	1540	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1943_2_5.root	15_1st
1948	19.88	20654.6	DL.bit2	0.998981	3925	3921	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1948_1_5.root	15_1st
1952	21.88	67662.6	DL.bit2	0.99698	31126	31032	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1952_0_5.root	15
1953	21.88	63465	DL.bit2	0.996874	28790	28700	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1953_0_5.root	15
1954	21.88	6180.25	DL.bit2	0.998847	867	866	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1954_0_5.root	15
1957	10.62	1542.67	DL.bit2	1	268	268	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1957_1_5.root	15_1st
1957	5.88	575.707	DL.bit2	1	111	111	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1957_2_5.root	15_1st
1962	6.12	1132.59	DL.bit2	1	264	264	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1962_1_5.root	15_1st
1967	5.88	456.045	DL.bit2	1	126	126	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1967_1_5.root	15_1st
1968	22.12	29936.3	DL.bit2	0.997186	13858	13819	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1968_0_5.root	15
1969	4.88	307.887	DL.bit2	1	47	47	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1969_0_5.root	15
1969	2.38	27.1464	DL.bit2	1	4	4	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1969_1_5.root	15
1971	14.12	171.296	DL.bit2	1	9	9	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1971_0_5.root	15
1971	4.12	155.498	DL.bit2	1	22	22	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1971_1_5.root	15
1972	8.62	4427.29	DL.bit2	1	371	371	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1972_0_5.root	15
1972	4.88	19880.8	DL.bit2	0.999194	2481	2479	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1972_1_5.root	15
1973	4.88	774.837	DL.bit2	0	134	0	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1973_0_5.root	15
1975	7.12	8773.27	DL.bit2	0.999534	2144	2143	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1975_1_5.root	15_1st
1979	10.12	3124.66	DL.bit2	1	660	660	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1979_1_5.root	15_1st
1979	7.12	358.03	DL.bit2	1	90	90	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1979_2_5.root	15_1st
